# index, as_id, _pos
5245,10357,"array([-1.30403749,  0.17535348])"
5246,13502,"array([-1.50589971,  0.44219977])"
5247,13503,"array([-1.7069085 ,  0.92176912])"
5248,12809,"array([-0.35145216,  1.65923104])"
5249,10361,"array([-1.5336223 ,  0.79446226])"
5250,10362,"array([-1.97348247,  1.45599754])"
5251,10363,"array([-1.75313966,  1.0050903 ])"
5252,10364,"array([-1.37014273,  0.00747554])"
5253,13504,"array([-1.34047852,  0.17421328])"
5254,14440,"array([-1.78923625,  0.73365977])"
5255,10367,"array([-1.86487105,  0.57726057])"
5256,5256,"array([-0.55550216,  0.51534422])"
5257,10368,"array([-1.83959528,  0.91863242])"
5258,13506,"array([-1.49902732,  0.57623131])"
5259,12813,"array([-1.56120139,  1.95338926])"
5260,12814,"array([-0.80767702,  1.33452633])"
5261,10372,"array([-1.28138768,  0.44258642])"
5262,13507,"array([-1.31287215,  0.40210892])"
5263,13508,"array([-2.35057881,  0.63154848])"
5264,5264,"array([-1.0831441 ,  0.33285319])"
5265,14211,"array([-1.87103115,  0.62534553])"
5266,12818,"array([-0.72923223,  1.04939073])"
5267,10377,"array([-1.80086856,  0.56033239])"
5268,14369,"array([-1.90466971,  0.19721777])"
5269,10379,"array([-1.77706364,  0.60132655])"
5270,13511,"array([-1.66609038,  0.47171449])"
5271,10381,"array([-1.49130494,  0.91994431])"
5272,10382,"array([-1.69098967,  1.01668391])"
5273,10383,"array([-1.84574128,  0.88634922])"
5274,10384,"array([-1.46735943,  0.5015348 ])"
5275,13512,"array([-1.97874854,  0.63518223])"
5276,10386,"array([-2.1231279 ,  0.61127143])"
5277,12822,"array([-1.64206135,  1.8004472 ])"
5278,10388,"array([-0.7567    ,  0.68248876])"
5279,10389,"array([-1.82139538,  0.66359943])"
5280,10390,"array([-1.67686307,  0.86064361])"
5281,13513,"array([-2.08490793,  0.75889091])"
5282,10392,"array([-1.6533398 ,  0.56047836])"
5283,10393,"array([-1.89035339,  1.53204132])"
5284,12824,"array([-0.83383292,  1.23974167])"
5285,10395,"array([-1.40313158,  0.53147124])"
5286,10396,"array([-1.60858548,  0.91342869])"
5287,10397,"array([-1.76663238,  0.65729323])"
5288,14031,"array([-1.28336511,  1.17429992])"
5289,10399,"array([-1.81583028,  0.49233774])"
5290,10400,"array([-0.78535561,  0.81625011])"
5291,12826,"array([-1.2136574 ,  1.84661025])"
5292,14032,"array([-1.54644905,  0.51438295])"
5293,13516,"array([-1.62453865,  0.73410318])"
5294,10404,"array([-1.70075097,  1.09396337])"
5295,5295,"array([-0.76194679, -0.23126462])"
5296,10405,"array([-1.32394254,  0.67497947])"
5297,10406,"array([-1.73182735,  0.64685659])"
5298,12829,"array([-0.79004752,  1.31700176])"
5299,12830,"array([-1.72252469,  1.52500352])"
5300,10409,"array([-2.04538594,  0.74866546])"
5301,13517,"array([-1.44548847,  0.68006404])"
5302,13518,"array([-1.50543048,  0.76511694])"
5303,5303,"array([-0.8254779 ,  0.21283096])"
5304,10412,"array([-1.93003478,  1.11985995])"
5305,13519,"array([-1.84450084,  1.39778647])"
5306,12834,"array([-1.31629254,  1.3552486 ])"
5307,12835,"array([-1.54520252,  2.1179229 ])"
5308,10416,"array([-1.66952217,  0.56091298])"
5309,10417,"array([-1.77383957,  1.3982264 ])"
5310,12836,"array([-1.6022991 ,  2.00251765])"
5311,10419,"array([-1.78560414,  0.95051456])"
5312,10420,"array([-1.09216601,  0.44984985])"
5313,13520,"array([-1.22405552,  0.9284453 ])"
5314,10422,"array([-2.03526821,  0.58588308])"
5315,14033,"array([-1.44455211,  0.50954107])"
5316,10424,"array([-1.73587568,  0.93485645])"
5317,12839,"array([-1.30989195,  2.04500771])"
5318,14034,"array([-1.69365519,  0.92912713])"
5319,13523,"array([-1.64793935,  0.88647833])"
5320,12842,"array([-0.74503028,  1.59526487])"
5321,10429,"array([-2.03622988,  1.68079711])"
5322,10430,"array([-1.50014802,  0.25965844])"
5323,10431,"array([-1.32867638,  0.77851418])"
5324,5324,"array([-1.08904636,  0.30083158])"
5325,14461,"array([-1.62598748,  0.41866776])"
5326,13525,"array([-1.6773027 ,  1.01706838])"
5327,10434,"array([-1.81813764,  1.07423736])"
5328,10435,"array([-1.92043421,  0.6195183 ])"
5329,10436,"array([-1.02023657,  0.38582003])"
5330,10437,"array([-1.51241047,  0.52035655])"
5331,13526,"array([-1.78377296,  0.91824275])"
5332,10439,"array([-1.70835582,  1.1123728 ])"
5333,10440,"array([-1.83190601,  0.62304279])"
5334,10441,"array([-1.67871688,  1.0914933 ])"
5335,14036,"array([-1.80980346,  0.55025253])"
5336,12847,"array([-0.67394677,  1.27628731])"
5337,10444,"array([-1.92190109,  0.43964041])"
5338,10445,"array([-2.04942006,  0.39773   ])"
5339,14037,"array([-1.92956094,  1.01703312])"
5340,10447,"array([-1.75506799,  0.56283482])"
5341,10448,"array([-1.27282971,  0.24887478])"
5342,12849,"array([-0.91308172,  0.94073127])"
5343,10450,"array([-1.7525994 ,  0.83149605])"
5344,13529,"array([-1.92897862,  0.25433804])"
5345,10452,"array([-1.13291607,  0.56357642])"
5346,10453,"array([-1.50612571,  0.62187663])"
5347,10454,"array([-2.10149384,  1.66454307])"
5348,10455,"array([-1.57061718,  0.84377492])"
5349,13530,"array([-1.64679033,  1.44991261])"
5350,10457,"array([-1.7354685,  0.5611764])"
5351,14462,"array([-1.69468216,  0.9737579 ])"
5352,10459,"array([-1.62299222,  1.07036729])"
5353,13532,"array([-1.73945203,  0.99135915])"
5354,10461,"array([-1.72783792,  0.78023204])"
5355,12854,"array([-1.53640424,  1.33612062])"
5356,14039,"array([-1.5324589 ,  0.57198235])"
5357,10464,"array([-1.55992216,  0.25091928])"
5358,10465,"array([-1.68511198,  0.72742926])"
5359,10466,"array([-1.34414984,  0.59689414])"
5360,10467,"array([-1.47045328,  0.76253869])"
5361,10468,"array([-1.91100146,  0.63814915])"
5362,10469,"array([-1.93959187,  0.67103963])"
5363,10470,"array([-1.90480482,  0.26261265])"
5364,10471,"array([-1.7946237 ,  0.68936185])"
5365,12856,"array([-0.85245569,  1.3247821 ])"
5366,10473,"array([-1.56472711,  0.58102717])"
5367,10474,"array([-1.81328878,  1.29986437])"
5368,10475,"array([-2.07509076,  0.72420162])"
5369,10476,"array([-1.82289837,  1.2365648 ])"
5370,10477,"array([-1.44777909,  0.63094822])"
5371,13534,"array([-1.67697059,  1.06835895])"
5372,10479,"array([-1.01420797,  0.30457083])"
5373,14215,"array([-1.69284654,  0.64184475])"
5374,10481,"array([-1.15982473,  0.54731576])"
5375,10482,"array([-1.00609895,  0.70310467])"
5376,10483,"array([-2.010295  ,  0.45773062])"
5377,5377,"array([-1.01072774,  1.34651016])"
5378,5378,"array([-1.4380321 ,  1.44710049])"
5379,5379,"array([-1.92929957,  1.85077729])"
5380,5380,"array([-0.82537795,  0.99915142])"
5381,5381,"array([-1.21396219,  1.34493271])"
5382,5382,"array([-1.22032166,  1.96319976])"
5383,10484,"array([-1.52398755,  0.74427493])"
5384,5384,"array([-1.79007842,  1.3010001 ])"
5385,5385,"array([-1.40388273,  1.49490107])"
5386,5386,"array([-0.4566383 ,  1.27952325])"
5387,5387,"array([-0.31451086,  1.40375478])"
5388,5388,"array([-1.5765082 ,  1.37496584])"
5389,5389,"array([-1.21154744,  0.90748022])"
5390,5390,"array([-1.50016321,  1.13572411])"
5391,5391,"array([-1.42370044,  1.05041138])"
5392,5392,"array([-1.58197109,  1.54212465])"
5393,5393,"array([-0.88089952,  1.19828634])"
5394,5394,"array([-1.29490048,  1.87586713])"
5395,5395,"array([-1.37590085,  1.97490583])"
5396,5396,"array([-1.2542522 ,  1.59677224])"
5397,5397,"array([-1.42778123,  2.04205552])"
5398,5398,"array([-0.97594495,  1.88949579])"
5399,5399,"array([-1.42335215,  1.45446544])"
5400,5400,"array([-1.35556795,  1.26051961])"
5401,5401,"array([-1.34932123,  1.44067688])"
5402,13536,"array([-2.0038901 ,  0.54508058])"
5403,5403,"array([-1.4624786 ,  1.49766653])"
5404,12860,"array([-1.41022292,  1.87201984])"
5405,5405,"array([-1.43028814,  1.79709218])"
5406,10487,"array([-1.63693229,  0.91905294])"
5407,5407,"array([-1.32786899,  1.5498283 ])"
5408,5408,"array([-0.75345149,  1.44915332])"
5409,5409,"array([-1.53564663,  1.42422703])"
5410,5410,"array([-1.35986457,  1.63522147])"
5411,13537,"array([-1.45634593,  0.78266328])"
5412,10489,"array([-1.89721132,  0.42014057])"
5413,5413,"array([-1.42409803,  1.24980983])"
5414,10490,"array([-1.47073365,  0.24065744])"
5415,5415,"array([-0.98326856,  1.11329624])"
5416,5416,"array([-1.40198893,  0.90163198])"
5417,5417,"array([-1.55396136,  1.34423241])"
5418,5418,"array([-1.36769338,  1.28304868])"
5419,5419,"array([-1.36508378,  1.43458187])"
5420,5420,"array([-0.93992286,  1.25621747])"
5421,5421,"array([-1.04269298,  1.21885371])"
5422,14308,"array([-1.56930901,  0.17283751])"
5423,5423,"array([-1.36946941,  1.70263489])"
5424,5424,"array([-1.43688674,  1.50998032])"
5425,5425,"array([-1.3592812 ,  0.99559187])"
5426,10492,"array([-2.27011696,  0.43920476])"
5427,5427,"array([-1.51870378,  1.6171353 ])"
5428,5428,"array([-1.69052299,  1.39554667])"
5429,10493,"array([-1.32302999,  0.55688137])"
5430,5430,"array([-1.63824167,  1.49945725])"
5431,10494,"array([-1.77586456,  0.5878568 ])"
5432,5432,"array([-1.382944  ,  1.35876588])"
5433,5433,"array([-0.39960952,  1.05444686])"
5434,5434,"array([-1.22184998,  1.66294971])"
5435,5435,"array([-1.10789088,  1.3923054 ])"
5436,5436,"array([-1.27685393,  1.55187455])"
5437,10495,"array([-2.08015518,  1.70463951])"
5438,10496,"array([-1.75657321,  0.41301631])"
5439,12863,"array([-1.11787403,  2.00679   ])"
5440,12864,"array([-1.14718493,  1.83111465])"
5441,5441,"array([-0.6978688,  1.5049808])"
5442,10499,"array([-1.43817586,  0.97288257])"
5443,13539,"array([-1.95219812,  0.89894424])"
5444,5444,"array([-0.68135349,  1.47861493])"
5445,5445,"array([-0.63635041,  1.41866335])"
5446,5446,"array([-0.59668365,  1.45244685])"
5447,10501,"array([-2.02619727,  0.39837979])"
5448,13540,"array([-1.19779534,  0.82215733])"
5449,10503,"array([-1.61409451,  0.98703207])"
5450,10504,"array([-1.87064606,  0.31267167])"
5451,10505,"array([-1.84431148,  1.37796871])"
5452,10506,"array([-1.48438154,  0.84040628])"
5453,10507,"array([-1.9099428 ,  0.39581515])"
5454,10508,"array([-1.79441579, -0.06553693])"
5455,13541,"array([-1.56860775,  0.89168008])"
5456,10510,"array([-2.27037231,  0.5805351 ])"
5457,5457,"array([-0.65080018,  1.45135076])"
5458,14042,"array([-1.94361704,  0.82327733])"
5459,5459,"array([-1.483473  ,  1.31891535])"
5460,10512,"array([-1.78861819,  1.06825444])"
5461,13543,"array([-1.79673584,  1.01299126])"
5462,5462,"array([-1.58727693,  1.15315446])"
5463,5463,"array([-1.2832852 ,  1.65560017])"
5464,10514,"array([-1.71583506,  0.60366647])"
5465,5465,"array([-1.67517343,  1.63538337])"
5466,5466,"array([-1.44644338,  1.15860886])"
5467,5467,"array([-0.37687854,  1.24621062])"
5468,5468,"array([-0.4203963 ,  1.12118884])"
5469,5469,"array([-1.81119095,  1.80766173])"
5470,5470,"array([-0.61900748,  1.56315069])"
5471,5471,"array([-0.39564508,  1.1384812 ])"
5472,10515,"array([-1.96487583,  0.90085851])"
5473,10516,"array([-1.71467254,  0.37962352])"
5474,5474,"array([-1.26625025,  1.14222186])"
5475,10517,"array([-1.52925554,  0.72822231])"
5476,14217,"array([-1.7087691 ,  0.34538823])"
5477,10519,"array([-1.41665658,  1.32367003])"
5478,10520,"array([-0.72131395,  0.64018011])"
5479,5479,"array([-0.81258708,  1.50238652])"
5480,5480,"array([-0.33893797,  1.25044169])"
5481,5481,"array([-1.16629158,  1.63689335])"
5482,5482,"array([-1.78836682,  1.53744253])"
5483,5483,"array([-1.18435404,  1.05344796])"
5484,5484,"array([-1.16986183,  1.35058275])"
5485,10521,"array([-1.57563403,  0.27994481])"
5486,5486,"array([-1.25940923,  0.90621651])"
5487,10522,"array([-1.78890347,  0.61483154])"
5488,12871,"array([-1.49859975,  1.92431178])"
5489,5489,"array([-0.53734523,  1.52260434])"
5490,5490,"array([-1.52191273,  1.74346506])"
5491,13545,"array([-1.68456091,  0.88542063])"
5492,5492,"array([-0.99905281,  1.25636696])"
5493,5493,"array([-1.25986359,  1.7578662 ])"
5494,5494,"array([-1.19043953,  1.55439648])"
5495,5495,"array([-0.39023839,  1.30911349])"
5496,5496,"array([-1.54204541,  1.12444442])"
5497,13546,"array([-1.28172959,  0.28720514])"
5498,5498,"array([-0.98871679,  0.78602117])"
5499,5499,"array([-1.32730569,  1.51146847])"
5500,5500,"array([-1.62033248,  1.36464242])"
5501,13547,"array([-1.68295952,  0.56127628])"
5502,13548,"array([-1.75659858,  0.60535003])"
5503,5503,"array([-1.5435529 ,  1.22258609])"
5504,13549,"array([-1.76190781,  0.90906272])"
5505,5505,"array([-1.58222672,  1.35576871])"
5506,5506,"array([-1.18832732,  1.21771978])"
5507,14517,"array([-2.26861882,  0.48192403])"
5508,10530,"array([-1.6043332 ,  1.16988928])"
5509,5509,"array([-1.7251053 ,  1.47162551])"
5510,5510,"array([-1.34575138,  2.09621257])"
5511,5511,"array([-1.3608818 ,  1.17407252])"
5512,5512,"array([-1.3438136 ,  1.56159732])"
5513,5513,"array([-0.96835016,  1.07242302])"
5514,10531,"array([-1.84483732,  1.750698  ])"
5515,5515,"array([-1.67953194,  1.58824817])"
5516,5516,"array([-1.00855788,  1.06041812])"
5517,5517,"array([-1.67587012,  1.77135964])"
5518,5518,"array([-0.91473451,  1.54422591])"
5519,5519,"array([-1.63979071,  1.3660252 ])"
5520,5520,"array([-1.29118034,  1.7620307 ])"
5521,5521,"array([-1.55848636,  1.77311336])"
5522,5522,"array([-1.32238686,  1.07859047])"
5523,5523,"array([-0.73205576,  0.98514165])"
5524,10532,"array([-1.91454202,  0.80412161])"
5525,10533,"array([-2.28248373,  0.83988252])"
5526,10534,"array([-1.83253554,  0.72461231])"
5527,14045,"array([-1.31551416,  0.70013143])"
5528,10536,"array([-1.59519941,  0.8983624 ])"
5529,10537,"array([-1.89031328,  0.75125067])"
5530,10538,"array([-2.10866457,  0.90727808])"
5531,10539,"array([-1.92649439,  0.63214326])"
5532,5532,"array([-1.27293385,  1.23864793])"
5533,5533,"array([-1.61606911,  1.15068733])"
5534,13552,"array([-1.30749406,  0.4277386 ])"
5535,5535,"array([-1.37635065,  1.57024219])"
5536,5536,"array([-1.35633805,  0.43437657])"
5537,5537,"array([-0.67223371,  0.82508686])"
5538,10541,"array([-1.75739889,  1.06071448])"
5539,5539,"array([-1.53272018,  1.70029589])"
5540,5540,"array([-1.70058389,  1.12889826])"
5541,12880,"array([-1.29519278,  1.15582914])"
5542,13553,"array([-1.54305325,  0.87998812])"
5543,13554,"array([-1.2033516 ,  0.62495773])"
5544,10545,"array([-1.36576734,  0.44981641])"
5545,10546,"array([-1.24567373,  0.22713854])"
5546,5546,"array([-1.04926405,  1.41914178])"
5547,12883,"array([-1.48165128,  0.10232432])"
5548,13555,"array([-1.34736161,  0.27010203])"
5549,5549,"array([-1.45603155,  1.75391512])"
5550,5550,"array([-0.66898048,  1.37757479])"
5551,5551,"array([-1.32310968,  1.26730458])"
5552,5552,"array([-1.5612471 ,  1.12885632])"
5553,5553,"array([-0.43061398,  1.32311479])"
5554,5554,"array([-1.10088262,  1.12445561])"
5555,10549,"array([-1.52980387,  0.36576737])"
5556,5556,"array([-1.16630061,  1.22351673])"
5557,5557,"array([-1.53582294,  1.44070195])"
5558,5558,"array([-0.58424706,  1.26208402])"
5559,5559,"array([-1.44785952,  1.6004469 ])"
5560,5560,"array([-1.42962595,  1.41369367])"
5561,5561,"array([-1.10119089,  1.17087355])"
5562,10550,"array([-1.49457755,  0.06692194])"
5563,5563,"array([-0.64196915,  0.97355973])"
5564,5564,"array([-1.74343082,  1.43344773])"
5565,5565,"array([-0.93681043,  1.04977528])"
5566,14046,"array([-1.76286777,  0.35404685])"
5567,5567,"array([-0.19092955,  1.27810013])"
5568,5568,"array([-0.55802246,  1.14333329])"
5569,5569,"array([-1.67829777,  1.87802928])"
5570,10552,"array([-1.37777036,  0.96455781])"
5571,5571,"array([-1.4640236 ,  1.24788117])"
5572,5572,"array([-0.14938642,  1.39803349])"
5573,5573,"array([-0.53356086,  1.23282984])"
5574,5574,"array([-1.53679984,  1.47330915])"
5575,10553,"array([-1.74177647,  1.05824637])"
5576,13557,"array([-2.05947828,  0.98468844])"
5577,5577,"array([-1.45390446,  1.48125844])"
5578,5578,"array([-1.36717232,  1.61698403])"
5579,5579,"array([-1.34494812,  1.7792426 ])"
5580,5580,"array([-1.56297176,  0.36037509])"
5581,13558,"array([-1.49422927,  0.28275758])"
5582,13559,"array([-1.71999322,  0.43463455])"
5583,5583,"array([-1.40572857,  1.64581869])"
5584,10557,"array([-2.073734  ,  0.88558487])"
5585,10558,"array([-1.83251078,  0.5974664 ])"
5586,10559,"array([-1.5257348 ,  0.78404451])"
5587,5587,"array([-1.52655068,  1.27234698])"
5588,5588,"array([-1.37116206,  1.59269951])"
5589,5589,"array([-1.26037125,  1.64076508])"
5590,5590,"array([-1.3427466 ,  1.49135233])"
5591,10560,"array([-0.99114736,  0.32784776])"
5592,5592,"array([-0.77414095,  1.17632297])"
5593,5593,"array([-0.8465613 ,  1.07126755])"
5594,5594,"array([-1.51598196,  1.24356054])"
5595,5595,"array([-1.47875164,  1.37194824])"
5596,5596,"array([-0.94423539,  1.02552195])"
5597,5597,"array([-1.65178185,  1.60208363])"
5598,5598,"array([-0.65645886,  1.49954726])"
5599,13560,"array([-1.36295246,  0.57163161])"
5600,5600,"array([-1.81924802,  1.67922522])"
5601,5601,"array([-0.91567877,  1.87260829])"
5602,5602,"array([-1.42851948,  1.72503234])"
5603,5603,"array([-1.09449537,  1.85984448])"
5604,5604,"array([-1.39628793,  1.4648666 ])"
5605,5605,"array([-1.30244301,  1.55988674])"
5606,5606,"array([-1.11565122,  1.31971975])"
5607,5607,"array([-1.30856004,  1.47480639])"
5608,13561,"array([-1.87311111,  0.25897794])"
5609,5609,"array([-1.45455307,  2.08808746])"
5610,5610,"array([-1.40034338,  1.3207406 ])"
5611,5611,"array([-1.51178772,  1.44802762])"
5612,10563,"array([-1.73178742,  0.42719754])"
5613,10564,"array([-1.95383958,  0.51099556])"
5614,14047,"array([-1.84021591,  0.55573307])"
5615,5615,"array([-1.32733509,  1.43616307])"
5616,5616,"array([-0.82871142,  1.21632171])"
5617,5617,"array([-1.0527897,  1.1824145])"
5618,13563,"array([-2.11800607,  0.39555827])"
5619,5619,"array([-0.77043247,  1.57418012])"
5620,5620,"array([-1.57924   ,  1.61847427])"
5621,5621,"array([-1.61030524,  1.34521744])"
5622,5622,"array([-1.34221862,  1.3003737 ])"
5623,5623,"array([-1.60277259,  1.5764687 ])"
5624,5624,"array([-1.11846974,  1.2401098 ])"
5625,5625,"array([-1.3502471 ,  1.85342394])"
5626,13564,"array([-2.03121983,  0.60128207])"
5627,13565,"array([-1.42978674,  0.68096202])"
5628,5628,"array([-1.17590907,  1.42643836])"
5629,5629,"array([-1.19850213,  1.51693001])"
5630,5630,"array([-1.27738312,  1.61077933])"
5631,5631,"array([-1.5701496 ,  1.32836822])"
5632,10569,"array([-1.41821425,  1.20103765])"
5633,13566,"array([-1.39071977,  0.22913086])"
5634,10571,"array([-1.90459716,  0.85397765])"
5635,13567,"array([-1.85517994,  0.79590042])"
5636,10573,"array([-2.16982572,  0.63710493])"
5637,5637,"array([-1.61592789,  1.1195492 ])"
5638,13568,"array([-1.6503921,  0.5768317])"
5639,5639,"array([-1.66631915,  1.15811692])"
5640,5640,"array([-1.2021174 ,  0.36848227])"
5641,5641,"array([-1.61178486,  1.07823716])"
5642,5642,"array([-2.0080786 ,  0.87395824])"
5643,14219,"array([-1.72442128,  0.9696826 ])"
5644,10576,"array([-1.82128374,  0.69857289])"
5645,5645,"array([-1.76545539,  0.68085143])"
5646,5646,"array([-1.74712986,  0.96986806])"
5647,5647,"array([-1.34801471,  0.66989281])"
5648,5648,"array([-1.31517037,  0.53701095])"
5649,10577,"array([-1.84271332,  0.72888091])"
5650,5650,"array([-1.89168768,  0.58924002])"
5651,5651,"array([-1.5918907 ,  0.85698841])"
5652,5652,"array([-1.69853558,  0.70741684])"
5653,5653,"array([-1.04265899,  0.54884598])"
5654,10578,"array([-1.29198395,  0.22760662])"
5655,5655,"array([-1.6069423 ,  1.21914475])"
5656,5656,"array([-2.16589087,  0.56119996])"
5657,10579,"array([-1.24868473,  0.29865361])"
5658,13570,"array([-1.88545738,  0.99479701])"
5659,10581,"array([-1.65803245,  0.49388481])"
5660,14049,"array([-2.27305957,  0.75824367])"
5661,5661,"array([-1.64142385,  0.24275411])"
5662,5662,"array([-1.5028383 ,  0.66697736])"
5663,5663,"array([-1.74912423, -0.09089414])"
5664,10583,"array([-1.48071617,  0.93285992])"
5665,5665,"array([-1.94717831,  0.27308178])"
5666,5666,"array([-2.0750004 ,  0.55293503])"
5667,10584,"array([-1.70093017,  0.50372794])"
5668,5668,"array([-1.71003059,  0.74918128])"
5669,5669,"array([-1.66625442,  1.31295096])"
5670,5670,"array([-1.85225528,  0.99415857])"
5671,5671,"array([-1.89790116,  0.70761594])"
5672,10585,"array([-1.73722208,  0.60818592])"
5673,5673,"array([-2.00289787,  0.82327047])"
5674,5674,"array([-2.06323785,  0.68933332])"
5675,5675,"array([-1.55417538,  0.62477791])"
5676,5676,"array([-1.97477543,  0.64610913])"
5677,5677,"array([-1.73565939,  0.66391247])"
5678,5678,"array([-2.00488819,  0.80485418])"
5679,5679,"array([-1.85648017,  0.45040176])"
5680,5680,"array([-1.98023103,  1.01679956])"
5681,5681,"array([-1.72357298,  1.01708794])"
5682,5682,"array([-1.37004406,  0.04345996])"
5683,5683,"array([-1.85209114,  0.92095088])"
5684,5684,"array([-1.5180493 ,  0.92824258])"
5685,10586,"array([-1.70510738,  1.02002744])"
5686,5686,"array([-2.15536984,  1.04705404])"
5687,5687,"array([-2.11864142,  0.96199169])"
5688,5688,"array([-0.87979006,  0.72686037])"
5689,5689,"array([-1.90675874,  0.50148201])"
5690,5690,"array([-0.94297046,  0.64197474])"
5691,5691,"array([-1.24529425,  0.78119398])"
5692,10587,"array([-1.76412591,  0.79864172])"
5693,5693,"array([-1.43572932,  0.86836483])"
5694,5694,"array([-1.34243596,  0.5802024 ])"
5695,10588,"array([-1.32157247,  0.35231982])"
5696,5696,"array([-1.92221282,  0.75185816])"
5697,5697,"array([-1.9848404 ,  0.58687698])"
5698,5698,"array([-1.72049932,  0.44713755])"
5699,10589,"array([-2.17291566,  0.77599208])"
5700,5700,"array([-1.76765029,  1.22310606])"
5701,13572,"array([-1.45304619,  0.49398212])"
5702,5702,"array([-1.38736006,  0.6806121 ])"
5703,5703,"array([-1.81971984,  0.97234979])"
5704,5704,"array([-1.56212203,  1.06686773])"
5705,5705,"array([-1.7595956 ,  1.04646347])"
5706,5706,"array([-1.99710473,  0.57458996])"
5707,5707,"array([-1.1202366 ,  0.41570605])"
5708,13573,"array([-2.30410593,  0.53170581])"
5709,13574,"array([-1.68876342,  0.41139369])"
5710,5710,"array([-1.71848228,  1.31885845])"
5711,10593,"array([-1.8225726 ,  0.34055062])"
5712,5712,"array([-1.60725662,  1.19760586])"
5713,5713,"array([-1.70425228,  1.15225138])"
5714,5714,"array([-1.69150127,  0.69925069])"
5715,10594,"array([-2.0717929 ,  0.45988112])"
5716,5716,"array([-1.99832752,  0.34010909])"
5717,14373,"array([-2.05379912,  0.22367196])"
5718,10596,"array([-1.57650362,  1.13772823])"
5719,5719,"array([-1.24163346,  0.81503265])"
5720,13576,"array([-1.41534788,  0.84860338])"
5721,10598,"array([-2.16039961,  0.23226983])"
5722,5722,"array([-1.81374016,  1.90135173])"
5723,5723,"array([-1.29247259,  0.62771919])"
5724,10599,"array([-1.62776363,  0.27631387])"
5725,14051,"array([-1.5839359 ,  0.53408052])"
5726,5726,"array([-1.76791675,  1.0035173 ])"
5727,5727,"array([-1.92629531,  0.9590215 ])"
5728,5728,"array([-1.26927915,  0.48067853])"
5729,10601,"array([-1.95942186,  1.17351868])"
5730,5730,"array([-1.39278509,  0.3538115 ])"
5731,5731,"array([-1.36894184,  0.34172024])"
5732,10602,"array([-1.72243137,  1.1631017 ])"
5733,10603,"array([-1.56091873,  0.51687424])"
5734,10604,"array([-1.62609194,  0.51330882])"
5735,10605,"array([-1.17973636,  0.21337031])"
5736,5736,"array([-1.3961775 ,  0.61727606])"
5737,5737,"array([-1.56976978,  0.61699862])"
5738,5738,"array([-1.79316442,  0.85817535])"
5739,5739,"array([-1.15622251,  0.459784  ])"
5740,5740,"array([-2.00588763,  1.05493447])"
5741,13578,"array([-1.7024816 ,  0.43318754])"
5742,5742,"array([-1.5095895 ,  0.33222794])"
5743,5743,"array([-1.4433433 ,  0.33909457])"
5744,14052,"array([-1.86249084,  0.21141297])"
5745,5745,"array([-0.84157885,  0.94621952])"
5746,5746,"array([-2.13103204,  0.41687236])"
5747,10608,"array([-1.82652919,  0.8773487 ])"
5748,10609,"array([-1.9713756 ,  0.45743524])"
5749,13580,"array([-2.18064131,  0.92957471])"
5750,5750,"array([-1.41841586,  0.68961296])"
5751,14221,"array([-1.85433263,  0.69485337])"
5752,5752,"array([-1.38337311,  0.92950074])"
5753,10612,"array([-1.9016479 ,  0.73305349])"
5754,5754,"array([-1.20100998,  0.51776048])"
5755,5755,"array([-0.83084742,  0.68915764])"
5756,5756,"array([-1.68722212,  0.77937363])"
5757,5757,"array([-1.93675239,  0.86738074])"
5758,10613,"array([-1.72741225,  1.04231892])"
5759,10614,"array([-2.01025518,  0.88809143])"
5760,5760,"array([-1.5015365,  0.8314371])"
5761,5761,"array([-1.65195128,  0.33911952])"
5762,5762,"array([-2.0363964 ,  0.78344454])"
5763,5763,"array([-1.81200249,  0.70597133])"
5764,10615,"array([-1.50484973,  0.64019296])"
5765,5765,"array([-0.79614807,  0.76900506])"
5766,10616,"array([-1.46496813,  0.86339125])"
5767,5767,"array([-1.741878  ,  0.33077163])"
5768,14054,"array([-1.75910564,  0.39199267])"
5769,5769,"array([-1.30514093,  0.81052464])"
5770,10618,"array([-2.00389541,  0.60261967])"
5771,5771,"array([-1.93333984,  0.76267977])"
5772,5772,"array([-1.81557221,  1.18053892])"
5773,5773,"array([-1.96595316,  1.01311682])"
5774,5774,"array([-1.98380667,  0.87234764])"
5775,13583,"array([-1.53298559,  0.68856419])"
5776,14055,"array([-2.28322619,  0.81495554])"
5777,10621,"array([-1.95448246,  0.61617736])"
5778,5778,"array([-1.6369533 ,  0.53616454])"
5779,5779,"array([-1.6494578 ,  0.77050003])"
5780,14311,"array([-1.35497921,  0.47396145])"
5781,13586,"array([-1.64670817,  0.84054925])"
5782,14374,"array([-1.82302741,  0.41779395])"
5783,10625,"array([-1.41975373,  0.58188027])"
5784,13588,"array([-1.41340567,  0.99735493])"
5785,10627,"array([-1.60439456,  1.12784459])"
5786,5786,"array([-1.69097663,  0.26516298])"
5787,10628,"array([-2.13540517,  0.14959295])"
5788,10629,"array([-1.42562043,  1.10513278])"
5789,5789,"array([-1.76352314,  0.8124683 ])"
5790,5790,"array([-1.64102657,  0.78268708])"
5791,14313,"array([-1.88727077,  1.23770524])"
5792,10631,"array([-1.40154488,  0.0154876 ])"
5793,10632,"array([-1.63572583,  0.30395103])"
5794,10633,"array([-1.89558325,  1.01131165])"
